gene_id,gene_name,mean_promoter_ncpg,samples_with_data
ENSSSCG00000000974,TRABD,327.77272727272725,44
ENSSSCG00000000975,PANX2,391.29545454545456,44
ENSSSCG00000000978,MLC1,98.02272727272727,44
ENSSSCG00000000980,ALG12,169.79545454545453,44
ENSSSCG00000000981,CRELD2,21.0,44
ENSSSCG00000000982,TTLL8,96.22727272727273,44
ENSSSCG00000000983,ENSSSCG00000000983,76.88636363636364,44
ENSSSCG00000000985,EXOC2,221.22727272727272,44
ENSSSCG00000000991,FOXQ1,12.568181818181818,42
ENSSSCG00000000994,GMDS,314.04545454545456,44
ENSSSCG00000000997,PPP1R3G,246.79545454545453,44
ENSSSCG00000000998,RPP40,180.52272727272728,44
ENSSSCG00000000999,CDYL,292.6136363636364,44
ENSSSCG00000001000,ECI2,219.77272727272728,44
ENSSSCG00000001001,ENSSSCG00000001001,60.90909090909091,42
ENSSSCG00000001002,PRP4K,43.63636363636363,44
ENSSSCG00000001004,SLC22A23,555.0227272727273,44
ENSSSCG00000001005,ENSSSCG00000001005,17.136363636363637,43
ENSSSCG00000001008,BPHL,99.93181818181819,44
ENSSSCG00000001009,RIPK1,65.79545454545455,44
ENSSSCG00000001010,WRNIP1,16.704545454545453,37
ENSSSCG00000001011,SERPINB1,228.70454545454547,44
ENSSSCG00000001021,ENSSSCG00000001021,175.36363636363637,44
ENSSSCG00000001022,SSR1,219.5909090909091,44
ENSSSCG00000001024,RIOK1,95.79545454545455,44
ENSSSCG00000001025,DSP,89.70454545454545,44
ENSSSCG00000001027,BMP6,174.6818181818182,44
ENSSSCG00000001033,SLC35B3,4.2272727272727275,39
ENSSSCG00000001036,TFAP2A,263.79545454545456,44
ENSSSCG00000001038,ENSSSCG00000001038,68.13636363636364,44
ENSSSCG00000001040,C6orf52,61.22727272727273,44
ENSSSCG00000001041,PAK1IP1,76.63636363636364,44
ENSSSCG00000001042,MAK,137.70454545454547,44
ENSSSCG00000001045,ELOVL2,7.704545454545454,40
ENSSSCG00000001048,ADTRP,23.545454545454547,41
ENSSSCG00000001049,HIVEP1,38.20454545454545,43
ENSSSCG00000001052,PHACTR1,14.75,41
ENSSSCG00000001053,TBC1D7,108.1590909090909,44
ENSSSCG00000001056,RANBP9,403.34090909090907,44
ENSSSCG00000001057,ENSSSCG00000001057,28.204545454545453,44
ENSSSCG00000001060,ENSSSCG00000001060,50.25,44
ENSSSCG00000001061,JARID2,174.27272727272728,44
ENSSSCG00000001062,DTNBP1,224.6590909090909,44
ENSSSCG00000001063,MYLIP,62.40909090909091,44
ENSSSCG00000001064,GMPR,62.93181818181818,43
ENSSSCG00000001065,ATXN1,59.56818181818182,44
ENSSSCG00000001067,STMND1,60.43181818181818,43
ENSSSCG00000001068,CAP2,24.386363636363637,43
ENSSSCG00000001070,FAM8A1,41.93181818181818,44
ENSSSCG00000001072,NHLRC1,2.5,26
ENSSSCG00000001073,TPMT,17.204545454545453,43
ENSSSCG00000001075,ENSSSCG00000001075,270.97727272727275,44
ENSSSCG00000001076,RNF144B,45.29545454545455,44
ENSSSCG00000001078,MBOAT1,164.5909090909091,44
ENSSSCG00000001080,CDKAL1,21.704545454545453,40
ENSSSCG00000001083,ENSSSCG00000001083,7.704545454545454,41
ENSSSCG00000001085,DCDC2,32.36363636363637,40
ENSSSCG00000001087,MRS2,50.61363636363637,44
ENSSSCG00000001088,ENSSSCG00000001088,10.840909090909092,40
ENSSSCG00000001089,GPLD1,50.45454545454545,43
ENSSSCG00000001090,ALDH5A1,23.34090909090909,42
ENSSSCG00000001091,KIAA0319,89.9090909090909,44
ENSSSCG00000001095,GMNN,43.04545454545455,42
ENSSSCG00000001096,ARMH2,24.636363636363637,43
ENSSSCG00000001097,RIPOR2,55.79545454545455,42
ENSSSCG00000001098,ENSSSCG00000001098,4.545454545454546,33
ENSSSCG00000001099,CMAH,71.61363636363636,44
ENSSSCG00000001100,CARMIL1,111.9090909090909,44
ENSSSCG00000001101,SCGN,19.568181818181817,43
ENSSSCG00000001105,ENSSSCG00000001105,1.8181818181818181,28
ENSSSCG00000001107,SLC17A1,6.7727272727272725,39
ENSSSCG00000001131,ENSSSCG00000001131,23.09090909090909,42
ENSSSCG00000001132,BTN1A1,6.681818181818182,39
ENSSSCG00000001137,H1-3,123.3409090909091,44
ENSSSCG00000001156,ZNF322,91.77272727272727,44
ENSSSCG00000001164,ZNF184,72.22727272727273,42
ENSSSCG00000001201,ZKSCAN8,30.727272727272727,43
ENSSSCG00000001202,ZNF389,35.31818181818182,43
ENSSSCG00000001203,ZSCAN9,21.931818181818183,44
ENSSSCG00000001204,ZKSCAN4,12.227272727272727,41
ENSSSCG00000001205,NKAPL,36.52272727272727,43
ENSSSCG00000001206,ZSCAN26,25.954545454545453,42
ENSSSCG00000001207,PGBD1,24.386363636363637,39
ENSSSCG00000001209,ZSCAN12,116.75,44
ENSSSCG00000001211,ENSSSCG00000001211,3.590909090909091,39
ENSSSCG00000001213,GPX6,69.68181818181819,43
ENSSSCG00000001214,GPX5,5.613636363636363,40
ENSSSCG00000001216,SCAND3,72.06818181818181,44
ENSSSCG00000001219,TRIM27,49.45454545454545,44
ENSSSCG00000001229,ENSSSCG00000001229,45.11363636363637,43
ENSSSCG00000001232,ENSSSCG00000001232,102.79545454545455,44
ENSSSCG00000001233,TRIM26,1.5,29
ENSSSCG00000001234,TRIM10,22.681818181818183,44
ENSSSCG00000001235,TRIM15,7.159090909090909,38
ENSSSCG00000001236,TRIM40,44.40909090909091,44
ENSSSCG00000001242,GABBR1,201.20454545454547,44
ENSSSCG00000001245,POLR1H,2.159090909090909,32
ENSSSCG00000001248,MOG,28.931818181818183,44
ENSSSCG00000001252,UBD,0.8181818181818182,26
ENSSSCG00000001253,ENSSSCG00000001253,26.386363636363637,43
ENSSSCG00000001256,ENSSSCG00000001256,11.113636363636363,41
ENSSSCG00000001297,ENSSSCG00000001297,1.4318181818181819,24
ENSSSCG00000001304,ENSSSCG00000001304,3.25,31
ENSSSCG00000001341,ENSSSCG00000001341,93.02272727272727,43
ENSSSCG00000001342,TRIM39,0.5681818181818182,23
ENSSSCG00000001346,ABCF1,78.13636363636364,44
ENSSSCG00000001347,PPP1R10,58.20454545454545,44
ENSSSCG00000001362,MDC1,15.159090909090908,44
ENSSSCG00000001372,GNL1,92.25,44
ENSSSCG00000001376,DHX16,147.54545454545453,44
ENSSSCG00000001379,TUBB,64.45454545454545,44
ENSSSCG00000001382,DDR1,22.113636363636363,40
ENSSSCG00000001384,VARS2,93.22727272727273,44
ENSSSCG00000001388,C6orf15,14.090909090909092,44
ENSSSCG00000001391,CCHCR1,5.431818181818182,36
ENSSSCG00000001392,TCF19,68.81818181818181,44
ENSSSCG00000001393,ENSSSCG00000001393,161.63636363636363,44
ENSSSCG00000001394,ENSSSCG00000001394,32.97727272727273,43
ENSSSCG00000001395,ENSSSCG00000001395,4.045454545454546,38
ENSSSCG00000001396,ENSSSCG00000001396,62.20454545454545,44
ENSSSCG00000001398,ENSSSCG00000001398,157.0681818181818,43
ENSSSCG00000001400,DDX39B,3.6363636363636362,40
ENSSSCG00000001401,ATP6V1G2,34.47727272727273,44
ENSSSCG00000001402,NFKBIL1,0.8181818181818182,25
ENSSSCG00000001403,LTA,30.795454545454547,42
ENSSSCG00000001407,ENSSSCG00000001407,61.40909090909091,44
ENSSSCG00000001409,PRRC2A,60.81818181818182,42
ENSSSCG00000001410,BAG6,1.3181818181818181,31
ENSSSCG00000001411,APOM,114.43181818181819,44
ENSSSCG00000001413,GPANK1,51.68181818181818,43
ENSSSCG00000001414,CSNK2B,18.795454545454547,41
ENSSSCG00000001416,LY6G5C,133.77272727272728,44
ENSSSCG00000001418,NEU1,89.27272727272727,44
ENSSSCG00000001419,SLC44A4,68.1590909090909,44
ENSSSCG00000001420,EHMT2,173.61363636363637,44
ENSSSCG00000001421,ZBTB12,244.22727272727272,44
ENSSSCG00000001422,C2,27.09090909090909,42
ENSSSCG00000001423,NELFE,103.5,44
ENSSSCG00000001424,SKIC2,0.8863636363636364,27
ENSSSCG00000001425,DXO,50.81818181818182,44
ENSSSCG00000001426,STK19,19.181818181818183,42
ENSSSCG00000001427,C4A,86.02272727272727,44
ENSSSCG00000001428,CYP21A2,42.81818181818182,44
ENSSSCG00000001430,ATF6B,85.04545454545455,44
ENSSSCG00000001431,FKBPL,16.15909090909091,42
ENSSSCG00000001433,PPT2,74.9090909090909,44
ENSSSCG00000001434,EGFL8,45.61363636363637,44
ENSSSCG00000001435,AGPAT1,21.09090909090909,43
ENSSSCG00000001436,RNF5,85.36363636363636,44
ENSSSCG00000001437,AGER,72.8409090909091,44
ENSSSCG00000001438,PBX2,102.29545454545455,44
ENSSSCG00000001439,GPSM3,58.43181818181818,44
ENSSSCG00000001440,NOTCH4,73.63636363636364,44
ENSSSCG00000001441,ENSSSCG00000001441,24.90909090909091,41
ENSSSCG00000001444,TSBP1,14.659090909090908,43
ENSSSCG00000001453,HLA-DRA,23.09090909090909,42
ENSSSCG00000001455,ENSSSCG00000001455,11.227272727272727,40
ENSSSCG00000001456,ENSSSCG00000001456,13.75,42
ENSSSCG00000001457,SLA-DQB1,136.79545454545453,44
ENSSSCG00000001458,ENSSSCG00000001458,12.022727272727273,42
ENSSSCG00000001459,HLA-DOB,50.79545454545455,43
ENSSSCG00000001463,PSMB9,150.79545454545453,44
ENSSSCG00000001469,SLA-DMB,45.97727272727273,43
ENSSSCG00000001470,SLA-DMA,37.84090909090909,42
ENSSSCG00000001471,BRD2,53.81818181818182,44
ENSSSCG00000001472,SLA-DOA,77.79545454545455,44
ENSSSCG00000001473,COL11A2,202.4090909090909,44
ENSSSCG00000001474,RXRB,74.9090909090909,44
ENSSSCG00000001475,SLC39A7,4.0,35
ENSSSCG00000001476,HSD17B8,59.88636363636363,44
ENSSSCG00000001477,RING1,32.09090909090909,44
ENSSSCG00000001478,BMP5,14.659090909090908,40
ENSSSCG00000001479,HMGCLL1,37.5,44
ENSSSCG00000001480,GFRAL,26.681818181818183,44
ENSSSCG00000001481,HCRTR2,101.38636363636364,44
ENSSSCG00000001483,FAM83B,19.75,39
ENSSSCG00000001484,TINAG,30.113636363636363,42
ENSSSCG00000001485,MLIP,17.386363636363637,44
ENSSSCG00000001486,LRRC1,266.02272727272725,44
ENSSSCG00000001487,KLHL31,30.886363636363637,44
ENSSSCG00000001488,GCLC,32.45454545454545,42
ENSSSCG00000001490,KHDRBS2,132.38636363636363,44
ENSSSCG00000001493,PRIM2,7.568181818181818,33
ENSSSCG00000001497,ZNF451,168.04545454545453,44
ENSSSCG00000001498,BEND6,0.5681818181818182,23
ENSSSCG00000001499,DST,200.3409090909091,44
ENSSSCG00000001500,COL21A1,74.29545454545455,44
ENSSSCG00000001501,VPS52,65.93181818181819,43
ENSSSCG00000001502,RPS18,11.136363636363637,40
ENSSSCG00000001503,B3GALT4,50.18181818181818,44
ENSSSCG00000001504,WDR46,10.75,41
ENSSSCG00000001505,PFDN6,103.70454545454545,44
ENSSSCG00000001506,RGL2,241.9318181818182,44
ENSSSCG00000001507,TAPBP,99.45454545454545,44
ENSSSCG00000001509,DAXX,220.4090909090909,44
ENSSSCG00000001510,KIFC1,118.25,44
ENSSSCG00000001511,PHF1,73.95454545454545,44
ENSSSCG00000001512,CUTA,3.159090909090909,36
ENSSSCG00000001513,SYNGAP1,70.18181818181819,44
ENSSSCG00000001516,BAK1,30.022727272727273,43
ENSSSCG00000001517,ENSSSCG00000001517,81.63636363636364,44
ENSSSCG00000001518,ITPR3,131.13636363636363,44
ENSSSCG00000001520,LEMD2,322.9318181818182,44
ENSSSCG00000001521,MLN,103.68181818181819,44
ENSSSCG00000001523,GRM4,365.45454545454544,44
ENSSSCG00000001527,ILRUN,150.0681818181818,44
ENSSSCG00000001531,SNRPC,43.06818181818182,43
ENSSSCG00000001532,BLTP3A,96.77272727272727,44
ENSSSCG00000001533,TAF11,19.545454545454547,41
ENSSSCG00000001534,ANKS1A,107.0909090909091,44
ENSSSCG00000001535,TCP11,137.77272727272728,44
ENSSSCG00000001536,SCUBE3,2.840909090909091,38
ENSSSCG00000001537,ZNF76,121.88636363636364,44
ENSSSCG00000001538,DEF6,26.954545454545453,43
ENSSSCG00000001539,PPARD,58.59090909090909,44
ENSSSCG00000001543,RPL10A,31.181818181818183,43
ENSSSCG00000001544,TEAD3,116.75,44
ENSSSCG00000001546,FANCE,46.45454545454545,44
ENSSSCG00000001549,FKBP5,60.72727272727273,44
ENSSSCG00000001550,ARMC12,90.9090909090909,44
ENSSSCG00000001551,CLPSL2,30.363636363636363,42
ENSSSCG00000001552,CLPS,55.88636363636363,44
ENSSSCG00000001553,LHFPL5,51.68181818181818,44
ENSSSCG00000001554,SRPK1,199.4318181818182,44
ENSSSCG00000001555,SLC26A8,6.2272727272727275,40
ENSSSCG00000001556,MAPK14,22.545454545454547,44
ENSSSCG00000001559,PNPLA1,45.04545454545455,43
ENSSSCG00000001560,BNIP5,54.02272727272727,42
ENSSSCG00000001561,ETV7,105.22727272727273,44
ENSSSCG00000001562,KCTD20,56.20454545454545,44
ENSSSCG00000001563,STK38,107.18181818181819,44
ENSSSCG00000001564,SRSF3,58.20454545454545,44
ENSSSCG00000001565,CDKN1A,26.90909090909091,42
ENSSSCG00000001566,RAB44,13.681818181818182,42
ENSSSCG00000001567,CPNE5,227.63636363636363,44
ENSSSCG00000001570,PI16,36.11363636363637,44
ENSSSCG00000001571,MTCH1,177.1590909090909,44
ENSSSCG00000001572,FGD2,26.181818181818183,42
ENSSSCG00000001573,PIM1,123.1590909090909,44
ENSSSCG00000001574,TMEM217B,29.454545454545453,44
ENSSSCG00000001576,TMEM217,12.931818181818182,41
ENSSSCG00000001577,TBC1D22B,32.81818181818182,43
ENSSSCG00000001578,RNF8,22.818181818181817,44
ENSSSCG00000001582,MDGA1,393.0,44
ENSSSCG00000001589,GLP1R,88.06818181818181,44
ENSSSCG00000001592,KCNK17,182.29545454545453,44
ENSSSCG00000001594,ENSSSCG00000001594,58.22727272727273,44
ENSSSCG00000001595,DAAM2,31.727272727272727,44
ENSSSCG00000001596,MOCS1,119.0909090909091,44
ENSSSCG00000001597,LRFN2,319.1818181818182,44
ENSSSCG00000001611,NFYA,1.0227272727272727,24
ENSSSCG00000001612,ENSSSCG00000001612,56.15909090909091,44
ENSSSCG00000001613,TREML1,91.63636363636364,44
ENSSSCG00000001616,ENSSSCG00000001616,128.38636363636363,44
ENSSSCG00000001618,ENSSSCG00000001618,39.36363636363637,43
ENSSSCG00000001619,FOXP4,179.1590909090909,44
ENSSSCG00000001620,MDFI,123.79545454545455,44
ENSSSCG00000001621,TFEB,232.29545454545453,44
ENSSSCG00000001624,FRS3,51.65909090909091,43
ENSSSCG00000001625,PGC,92.25,44
ENSSSCG00000001629,USP49,134.3409090909091,44
ENSSSCG00000001636,GUCA1A,48.88636363636363,43
ENSSSCG00000001637,GUCA1B,122.27272727272727,44
ENSSSCG00000001638,MRPS10,112.61363636363636,44
ENSSSCG00000001639,TRERF1,34.77272727272727,44
ENSSSCG00000001641,UBR2,40.86363636363637,44
ENSSSCG00000001646,BICRAL,8.909090909090908,36
ENSSSCG00000001650,PTCRA,23.795454545454547,43
ENSSSCG00000001651,CNPY3,32.09090909090909,44
ENSSSCG00000001653,PEX6,143.6590909090909,44
ENSSSCG00000001654,PPP2R5D,44.56818181818182,44
ENSSSCG00000001655,MEA1,43.29545454545455,43
ENSSSCG00000001656,RRP36,21.09090909090909,43
ENSSSCG00000001657,CUL7,159.54545454545453,44
ENSSSCG00000001658,MRPL2,45.84090909090909,44
ENSSSCG00000001659,KLC4,10.090909090909092,42
ENSSSCG00000001660,PTK7,39.75,44
ENSSSCG00000001661,SRF,77.06818181818181,44
ENSSSCG00000001664,TTBK1,16.227272727272727,41
ENSSSCG00000001667,ZNF318,295.59090909090907,44
ENSSSCG00000001672,CRIP3,65.97727272727273,44
ENSSSCG00000001676,LRRC73,162.8181818181818,44
ENSSSCG00000001680,ABCC10,77.11363636363636,43
ENSSSCG00000001682,DLK2,229.8409090909091,44
ENSSSCG00000001683,POLH,6.181818181818182,36
ENSSSCG00000001688,TJAP1,41.65909090909091,44
ENSSSCG00000001689,GTPBP2,82.3409090909091,44
ENSSSCG00000001691,RSPH9,14.659090909090908,44
ENSSSCG00000001692,MRPS18A,73.5,44
ENSSSCG00000001695,VEGFA,77.45454545454545,44
ENSSSCG00000001696,ENSSSCG00000001696,87.18181818181819,44
ENSSSCG00000001697,TMEM63B,1.8636363636363635,34
ENSSSCG00000001698,CAPN11,43.90909090909091,44
ENSSSCG00000001700,SLC29A1,5.931818181818182,40
ENSSSCG00000001701,HSP90AB1,149.11363636363637,44
ENSSSCG00000001702,SLC35B2,185.61363636363637,44
ENSSSCG00000001703,NFKBIE,144.6590909090909,44
ENSSSCG00000001705,TCTE1,92.4090909090909,44
ENSSSCG00000001706,AARS2,120.88636363636364,44
ENSSSCG00000001708,CDC5L,40.90909090909091,44
ENSSSCG00000001709,SUPT3H,143.97727272727272,44
ENSSSCG00000001710,RUNX2,4.818181818181818,32
ENSSSCG00000001715,ENPP5,39.04545454545455,44
ENSSSCG00000001716,RCAN2,202.02272727272728,44
ENSSSCG00000001720,SLC25A27,21.727272727272727,43
ENSSSCG00000001723,PLA2G7,10.25,39
ENSSSCG00000001724,ENSSSCG00000001724,11.318181818181818,38
ENSSSCG00000001725,ADGRF5,75.75,44
ENSSSCG00000001726,ADGRF1,43.56818181818182,44
ENSSSCG00000001727,TNFRSF21,210.95454545454547,44
ENSSSCG00000001729,PTCHD4,118.8409090909091,44
ENSSSCG00000001731,CENPQ,50.20454545454545,44
ENSSSCG00000001732,MMUT,1.0681818181818181,22
ENSSSCG00000001734,ENSSSCG00000001734,34.47727272727273,44
ENSSSCG00000001735,RHAG,24.34090909090909,44
ENSSSCG00000001736,CRISP2,25.863636363636363,44
ENSSSCG00000001738,PGK2,2.5,29
ENSSSCG00000001739,CRISP1,20.113636363636363,42
ENSSSCG00000001741,DEFB114,14.772727272727273,44
ENSSSCG00000001743,DEFB110,1.8181818181818181,30
ENSSSCG00000001744,TFAP2D,15.704545454545455,43
ENSSSCG00000001746,PKHD1,22.386363636363637,43
ENSSSCG00000001748,IL17A,13.340909090909092,43
ENSSSCG00000001750,PAQR8,65.36363636363636,44
ENSSSCG00000001751,CHRNA5,119.52272727272727,44
ENSSSCG00000001752,CHRNA3,83.86363636363636,44
ENSSSCG00000001755,HYKK,77.68181818181819,44
ENSSSCG00000001756,IREB2,127.63636363636364,44
ENSSSCG00000001757,SKIC8,45.36363636363637,44
ENSSSCG00000001760,ACSBG1,59.34090909090909,43
ENSSSCG00000001762,CIB2,47.34090909090909,44
ENSSSCG00000001764,SH2D7,84.81818181818181,44
ENSSSCG00000001765,ADAMTS7,264.22727272727275,44
ENSSSCG00000001769,MORF4L1,34.5,44
ENSSSCG00000001770,CTSH,131.75,44
ENSSSCG00000001771,RASGRF1,339.6136363636364,44
ENSSSCG00000001773,TMED3,16.545454545454547,44
ENSSSCG00000001775,MINAR1,60.38636363636363,44
ENSSSCG00000001776,ENSSSCG00000001776,22.863636363636363,44
ENSSSCG00000001779,ZFAND6,80.54545454545455,44
ENSSSCG00000001780,FAH,29.09090909090909,43
ENSSSCG00000001782,ENSSSCG00000001782,146.79545454545453,44
ENSSSCG00000001786,CFAP161,34.47727272727273,41
ENSSSCG00000001787,IL16,22.65909090909091,43
ENSSSCG00000001788,STARD5,120.54545454545455,44
ENSSSCG00000001789,TMC3,54.56818181818182,44
ENSSSCG00000001790,ENSSSCG00000001790,5.7272727272727275,34
ENSSSCG00000001792,EFL1,66.72727272727273,44
ENSSSCG00000001793,ADAMTSL3,310.52272727272725,44
ENSSSCG00000001795,SH3GL3,158.3181818181818,44
ENSSSCG00000001798,BNC1,308.59090909090907,44
ENSSSCG00000001800,TM6SF1,206.5909090909091,44
ENSSSCG00000001801,BTBD1,58.31818181818182,44
ENSSSCG00000001804,HOMER2,118.36363636363636,44
ENSSSCG00000001805,WHAMM,216.02272727272728,44
ENSSSCG00000001806,FSD2,21.25,43
ENSSSCG00000001807,AP3B2,57.54545454545455,43
ENSSSCG00000001808,CPEB1,96.3409090909091,44
ENSSSCG00000001810,PDE8A,11.522727272727273,41
ENSSSCG00000001814,IQGAP1,86.47727272727273,44
ENSSSCG00000001816,BLM,38.81818181818182,43
ENSSSCG00000001817,FURIN,190.20454545454547,44
ENSSSCG00000001818,FES,82.56818181818181,44
ENSSSCG00000001819,MAN2A2,95.95454545454545,44
ENSSSCG00000001820,HDDC3,107.4090909090909,44
ENSSSCG00000001821,UNC45A,41.22727272727273,42
ENSSSCG00000001822,RCCD1,59.45454545454545,44
ENSSSCG00000001823,UROC1,21.136363636363637,43
ENSSSCG00000001824,ZXDC,71.61363636363636,44
ENSSSCG00000001825,SLC41A3,60.95454545454545,44
ENSSSCG00000001826,CFAP100,36.63636363636363,43
ENSSSCG00000001830,ENSSSCG00000001830,14.659090909090908,44
ENSSSCG00000001832,ACAN,103.13636363636364,44
ENSSSCG00000001834,MFGE8,79.25,44
ENSSSCG00000001835,ABHD2,47.93181818181818,44
ENSSSCG00000001836,RLBP1,22.386363636363637,42
ENSSSCG00000001837,FANCI,30.613636363636363,44
ENSSSCG00000001838,POLG,290.1363636363636,44
ENSSSCG00000001840,KIF7,197.20454545454547,44
ENSSSCG00000001841,RHCG,115.61363636363636,44
ENSSSCG00000001844,PLIN1,64.43181818181819,43
ENSSSCG00000001846,WDR93,82.25,44
ENSSSCG00000001847,MESP1,17.40909090909091,40
ENSSSCG00000001848,MESP2,33.02272727272727,44
ENSSSCG00000001849,ANPEP,122.75,44
ENSSSCG00000001850,ARPIN,158.86363636363637,44
ENSSSCG00000001852,IDH2,176.95454545454547,44
ENSSSCG00000001858,CIB1,184.20454545454547,44
ENSSSCG00000001862,ETFA,98.20454545454545,44
ENSSSCG00000001863,TMEM266,106.63636363636364,44
ENSSSCG00000001865,SCAPER,126.70454545454545,44
ENSSSCG00000001866,RCN2,68.47727272727273,44
ENSSSCG00000001867,PSTPIP1,60.84090909090909,44
ENSSSCG00000001868,TSPAN3,150.5,44
ENSSSCG00000001869,PEAK1,3.4318181818181817,27
ENSSSCG00000001871,HMG20A,164.63636363636363,44
ENSSSCG00000001872,LINGO1,291.5,44
ENSSSCG00000001873,CSPG4,50.27272727272727,44
ENSSSCG00000001875,SNX33,234.6818181818182,44
ENSSSCG00000001877,SNUPN,57.54545454545455,44
ENSSSCG00000001878,PTPN9,64.45454545454545,44
ENSSSCG00000001879,CIMAP1C,91.0,44
ENSSSCG00000001880,SIN3A,105.04545454545455,44
ENSSSCG00000001881,MAN2C1,18.954545454545453,41
ENSSSCG00000001882,NEIL1,113.8409090909091,44
ENSSSCG00000001884,COMMD4,81.95454545454545,44
ENSSSCG00000001885,C15orf39,103.06818181818181,44
ENSSSCG00000001887,SCAMP5,28.34090909090909,43
ENSSSCG00000001888,RPP25,136.0,44
ENSSSCG00000001892,SCAMP2,40.36363636363637,43
ENSSSCG00000001895,CPLX3,112.20454545454545,44
ENSSSCG00000001898,ULK3,45.86363636363637,44
ENSSSCG00000001899,LMAN1L,43.43181818181818,43
ENSSSCG00000001900,CSK,194.0,44
ENSSSCG00000001901,CYP1A2,49.13636363636363,43
ENSSSCG00000001903,EDC3,92.86363636363636,44
ENSSSCG00000001904,CLK3,227.1590909090909,44
ENSSSCG00000001906,CYP1A1,90.22727272727273,44
ENSSSCG00000001907,UBL7,65.45454545454545,43
ENSSSCG00000001908,CCDC33,36.68181818181818,43
ENSSSCG00000001909,STRA6,22.84090909090909,44
ENSSSCG00000001910,ISLR,115.75,44
ENSSSCG00000001912,PML,47.0,44
ENSSSCG00000001913,STOML1,45.38636363636363,44
ENSSSCG00000001914,LOXL1,276.97727272727275,44
ENSSSCG00000001915,TBC1D21,31.931818181818183,44
ENSSSCG00000001916,INSYN1,196.72727272727272,44
ENSSSCG00000001917,CD276,153.47727272727272,44
ENSSSCG00000001918,NPTN,94.8409090909091,44
ENSSSCG00000001920,HCN4,199.20454545454547,44
ENSSSCG00000001921,NEO1,268.4318181818182,44
ENSSSCG00000001924,BBS4,79.75,43
ENSSSCG00000001925,ADPGK,73.8409090909091,44
ENSSSCG00000001926,TMEM202,25.613636363636363,41
ENSSSCG00000001927,HEXA,31.613636363636363,44
ENSSSCG00000001928,CELF6,63.72727272727273,44
ENSSSCG00000001930,PKM,9.136363636363637,40
ENSSSCG00000001931,ENSSSCG00000001931,52.68181818181818,44
ENSSSCG00000001932,ENSSSCG00000001932,98.81818181818181,44
ENSSSCG00000001934,ENSSSCG00000001934,45.36363636363637,44
ENSSSCG00000001938,SSTR1,218.1818181818182,44
ENSSSCG00000001939,TTC6,62.43181818181818,44
ENSSSCG00000001942,PAX9,201.8181818181818,44
ENSSSCG00000001944,NKX2-8,86.22727272727273,44
ENSSSCG00000001945,NKX2-1,89.72727272727273,44
ENSSSCG00000001946,MBIP,12.75,43
ENSSSCG00000001947,BRMS1L,135.86363636363637,44
